date,Price,BalancingMarketPrice,ForecastedDemandSupply,Day,Month,Year,Hour,Weekday,Holiday,Mod168
2024-01-24 19:00:00,84.49,62.78791289377605,0.6216154240166627,24.0,1.0,2024.0,19.0,2.0,0.0,67.0
2024-01-24 20:00:00,82.47,69.71344011024551,0.6077779750806911,24.0,1.0,2024.0,20.0,2.0,0.0,68.0
2024-01-24 21:00:00,79.16,76.17483706503586,0.5936910272413626,24.0,1.0,2024.0,21.0,2.0,0.0,69.0
2024-01-24 22:00:00,74.41,75.21851980993857,0.5757339951982828,24.0,1.0,2024.0,22.0,2.0,0.0,70.0
2024-01-24 23:00:00,72.7,72.69370473842284,0.5607716159950227,24.0,1.0,2024.0,23.0,2.0,0.0,71.0
2024-01-25 00:00:00,79.32,80.67674593241551,0.5316238368515792,25.0,1.0,2024.0,0.0,3.0,0.0,72.0
2024-01-25 01:00:00,79.42,82.72882196324181,0.5065182919549236,25.0,1.0,2024.0,1.0,3.0,0.0,73.0
2024-01-25 02:00:00,72.45,82.73608046811835,0.48937519988675265,25.0,1.0,2024.0,2.0,3.0,0.0,74.0
2024-01-25 03:00:00,71.15,62.87703663737972,0.47746209716606564,25.0,1.0,2024.0,3.0,3.0,0.0,75.0
2024-01-25 04:00:00,66.18,41.33135232437784,0.4774563372573751,25.0,1.0,2024.0,4.0,3.0,0.0,76.0
2024-01-25 05:00:00,67.84,57.51541385365854,0.4879038161279543,25.0,1.0,2024.0,5.0,3.0,0.0,77.0
2024-01-25 06:00:00,72.45,80.68459423163011,0.5066451071295947,25.0,1.0,2024.0,6.0,3.0,0.0,78.0
2024-01-25 07:00:00,69.49,89.01305004761905,0.5443591323660212,25.0,1.0,2024.0,7.0,3.0,0.0,79.0
2024-01-25 08:00:00,82.14,89.1164299124157,0.6032134315195024,25.0,1.0,2024.0,8.0,3.0,0.0,80.0
2024-01-25 09:00:00,82.14,89.18291621511648,0.6501049471336996,25.0,1.0,2024.0,9.0,3.0,0.0,81.0
2024-01-25 10:00:00,77.77,89.18729787234042,0.6694031424000795,25.0,1.0,2024.0,10.0,3.0,0.0,82.0
2024-01-25 11:00:00,76.08,89.18463199377123,0.6725062017238219,25.0,1.0,2024.0,11.0,3.0,0.0,83.0
2024-01-25 12:00:00,69.16,86.03677529557558,0.6579682065128506,25.0,1.0,2024.0,12.0,3.0,0.0,84.0
2024-01-25 13:00:00,71.11,89.01208429115208,0.6589582378477664,25.0,1.0,2024.0,13.0,3.0,0.0,85.0
2024-01-25 14:00:00,72.45,89.12330588025708,0.6618197562064931,25.0,1.0,2024.0,14.0,3.0,0.0,86.0
2024-01-25 15:00:00,75.52,89.12259492811098,0.6480072254290098,25.0,1.0,2024.0,15.0,3.0,0.0,87.0
2024-01-25 16:00:00,82.14,89.14916263460894,0.6460623301995222,25.0,1.0,2024.0,16.0,3.0,0.0,88.0
2024-01-25 17:00:00,89.35,89.35,0.6443929901103556,25.0,1.0,2024.0,17.0,3.0,0.0,89.0
2024-01-25 18:00:00,89.35,89.35,0.6512709362687662,25.0,1.0,2024.0,18.0,3.0,0.0,90.0
2024-01-25 19:00:00,82.61,89.01906562459939,0.6486935568280177,25.0,1.0,2024.0,19.0,3.0,0.0,91.0
2024-01-25 20:00:00,76.11,69.4917391304348,0.62680234702186,25.0,1.0,2024.0,20.0,3.0,0.0,92.0
2024-01-25 21:00:00,76.11,79.38536306363883,0.6111472616990055,25.0,1.0,2024.0,21.0,3.0,0.0,93.0
2024-01-25 22:00:00,75.45,59.56631198519286,0.5892724403888703,25.0,1.0,2024.0,22.0,3.0,0.0,94.0
2024-01-25 23:00:00,72.45,75.28984619811983,0.5627762106956993,25.0,1.0,2024.0,23.0,3.0,0.0,95.0
2024-01-26 00:00:00,79.14,59.57742237687366,0.5487571759280165,26.0,1.0,2024.0,0.0,4.0,0.0,96.0
2024-01-26 01:00:00,74.14,77.58256063643142,0.5146960161637799,26.0,1.0,2024.0,1.0,4.0,0.0,97.0
2024-01-26 02:00:00,71.82,24.822580645161285,0.4969680076658145,26.0,1.0,2024.0,2.0,4.0,0.0,98.0
2024-01-26 03:00:00,52.95,18.532615828848932,0.4868819306052579,26.0,1.0,2024.0,3.0,4.0,0.0,99.0
2024-01-26 04:00:00,49.25,16.549281576365274,0.48458690881964367,26.0,1.0,2024.0,4.0,4.0,0.0,100.0
2024-01-26 05:00:00,49.25,16.549170357327668,0.4885672328404274,26.0,1.0,2024.0,5.0,4.0,0.0,101.0
2024-01-26 06:00:00,70.99,18.533606217278404,0.5016187995794705,26.0,1.0,2024.0,6.0,4.0,0.0,102.0
2024-01-26 07:00:00,72.81,23.166818181818183,0.5359988835985692,26.0,1.0,2024.0,7.0,4.0,0.0,103.0
2024-01-26 08:00:00,76.12,89.0262553641071,0.6137835006950487,26.0,1.0,2024.0,8.0,4.0,0.0,104.0
2024-01-26 09:00:00,86.02,89.13181238938051,0.6594830952720055,26.0,1.0,2024.0,9.0,4.0,0.0,105.0
2024-01-26 10:00:00,82.74,89.0272219711121,0.6719384000389439,26.0,1.0,2024.0,10.0,4.0,0.0,106.0
2024-01-26 11:00:00,82.11,77.77448609431681,0.6767352256799753,26.0,1.0,2024.0,11.0,4.0,0.0,107.0
2024-01-26 12:00:00,69.64,20.852380477093526,0.6658556195081152,26.0,1.0,2024.0,12.0,4.0,0.0,108.0
2024-01-26 13:00:00,66.19,16.54758273791369,0.6666234024297655,26.0,1.0,2024.0,13.0,4.0,0.0,109.0
2024-01-26 14:00:00,74.14,18.535,0.6673084029800505,26.0,1.0,2024.0,14.0,4.0,0.0,110.0
2024-01-26 15:00:00,75.27,20.851424023498474,0.6584463462955082,26.0,1.0,2024.0,15.0,4.0,0.0,111.0
2024-01-26 16:00:00,80.92,65.16651601847043,0.6538702931998658,26.0,1.0,2024.0,16.0,4.0,0.0,112.0
2024-01-26 17:00:00,87.71,71.16067486537786,0.6493092616248871,26.0,1.0,2024.0,17.0,4.0,0.0,113.0
2024-01-26 18:00:00,87.64,89.36136465772152,0.6515293281965748,26.0,1.0,2024.0,18.0,4.0,0.0,114.0
2024-01-26 19:00:00,78.2,84.39315829122333,0.6420745895595934,26.0,1.0,2024.0,19.0,4.0,0.0,115.0
2024-01-26 20:00:00,76.12,69.50147392586024,0.6263034988736086,26.0,1.0,2024.0,20.0,4.0,0.0,116.0
2024-01-26 21:00:00,77.62,79.06764899264469,0.6101597084463117,26.0,1.0,2024.0,21.0,4.0,0.0,117.0
2024-01-26 22:00:00,71.96,74.32349501881168,0.5913537527927146,26.0,1.0,2024.0,22.0,4.0,0.0,118.0
2024-01-26 23:00:00,62.88,75.92561431578949,0.5662941609922275,26.0,1.0,2024.0,23.0,4.0,0.0,119.0
2024-01-27 00:00:00,49.24,72.80205379104558,0.5700360111621937,27.0,1.0,2024.0,0.0,5.0,0.0,120.0
2024-01-27 01:00:00,69.49,66.2176983919124,0.5354945708032133,27.0,1.0,2024.0,1.0,5.0,0.0,121.0
2024-01-27 02:00:00,63.21,72.44996041864093,0.5126481015090069,27.0,1.0,2024.0,2.0,5.0,0.0,122.0
2024-01-27 03:00:00,41.33,71.14418470776621,0.4960507575941605,27.0,1.0,2024.0,3.0,5.0,0.0,123.0
2024-01-27 04:00:00,41.33,66.17783465039753,0.4922722382266356,27.0,1.0,2024.0,4.0,5.0,0.0,124.0
2024-01-27 05:00:00,48.13,67.83347312552422,0.49447845686714503,27.0,1.0,2024.0,5.0,5.0,0.0,125.0
2024-01-27 06:00:00,49.24,57.943427039160206,0.5078566712952174,27.0,1.0,2024.0,6.0,5.0,0.0,126.0
2024-01-27 07:00:00,49.24,79.42042231750426,0.5460897034634081,27.0,1.0,2024.0,7.0,5.0,0.0,127.0
2024-01-27 08:00:00,67.84,59.566829268292686,0.6199582149297022,27.0,1.0,2024.0,8.0,5.0,0.0,128.0
2024-01-27 09:00:00,78.76,82.14206126916501,0.6617742737145373,27.0,1.0,2024.0,9.0,5.0,0.0,129.0
2024-01-27 10:00:00,77.73,59.56296482347882,0.6721883071827972,27.0,1.0,2024.0,10.0,5.0,0.0,130.0
2024-01-27 11:00:00,77.73,53.54071519795658,0.6781634022115629,27.0,1.0,2024.0,11.0,5.0,0.0,131.0
2024-01-27 12:00:00,69.27,49.63622553539097,0.6593856899562883,27.0,1.0,2024.0,12.0,5.0,0.0,132.0
2024-01-27 13:00:00,69.27,57.942020608313065,0.6518575613843355,27.0,1.0,2024.0,13.0,5.0,0.0,133.0
2024-01-27 14:00:00,70.87,66.18848822765777,0.6564695929335768,27.0,1.0,2024.0,14.0,5.0,0.0,134.0
2024-01-27 15:00:00,72.8,75.5141410376458,0.6506571135166545,27.0,1.0,2024.0,15.0,5.0,0.0,135.0
2024-01-27 16:00:00,76.94,82.14215914907162,0.6468359401339252,27.0,1.0,2024.0,16.0,5.0,0.0,136.0
2024-01-27 17:00:00,84.35,89.34645215201193,0.6455098129008728,27.0,1.0,2024.0,17.0,5.0,0.0,137.0
2024-01-27 18:00:00,89.35,89.35,0.6491113498098079,27.0,1.0,2024.0,18.0,5.0,0.0,138.0
2024-01-27 19:00:00,82.73,82.63039347842609,0.6438606850491907,27.0,1.0,2024.0,19.0,5.0,0.0,139.0
2024-01-27 20:00:00,79.0,65.15661782569723,0.6416914858462429,27.0,1.0,2024.0,20.0,5.0,0.0,140.0
2024-01-27 21:00:00,79.0,59.564201161124934,0.6222822666942066,27.0,1.0,2024.0,21.0,5.0,0.0,141.0
2024-01-27 22:00:00,73.79,59.562503363289025,0.6028595145837641,27.0,1.0,2024.0,22.0,5.0,0.0,142.0
2024-01-27 23:00:00,69.46,65.15804668889946,0.5755831207302923,27.0,1.0,2024.0,23.0,5.0,0.0,143.0
2024-01-28 00:00:00,84.25,46.2089323712085,0.5350295482959003,28.0,1.0,2024.0,0.0,6.0,0.0,144.0
2024-01-28 01:00:00,76.9,60.85842562763712,0.5047556728503078,28.0,1.0,2024.0,1.0,6.0,0.0,145.0
2024-01-28 02:00:00,66.81,56.22623762376238,0.4848199583264258,28.0,1.0,2024.0,2.0,6.0,0.0,146.0
2024-01-28 03:00:00,49.22,18.52378040175001,0.47071931823335106,28.0,1.0,2024.0,3.0,6.0,0.0,147.0
2024-01-28 04:00:00,66.65,23.153961061841503,0.46530733406277236,28.0,1.0,2024.0,4.0,6.0,0.0,148.0
2024-01-28 05:00:00,66.15,49.21526925,0.4664014692197062,28.0,1.0,2024.0,5.0,6.0,0.0,149.0
2024-01-28 06:00:00,70.28,38.06647297163752,0.47622119748099384,28.0,1.0,2024.0,6.0,6.0,0.0,150.0
2024-01-28 07:00:00,62.84,23.151457097594225,0.49283873688053775,28.0,1.0,2024.0,7.0,6.0,0.0,151.0
2024-01-28 08:00:00,47.96,51.30101586907495,0.5399522247341123,28.0,1.0,2024.0,8.0,6.0,0.0,152.0
2024-01-28 09:00:00,46.82,72.73247336743056,0.5821390889284973,28.0,1.0,2024.0,9.0,6.0,0.0,153.0
2024-01-28 10:00:00,39.5,82.68128689245196,0.6044346697297447,28.0,1.0,2024.0,10.0,6.0,0.0,154.0
2024-01-28 11:00:00,20.25,85.94576719576719,0.6148835381643021,28.0,1.0,2024.0,11.0,6.0,0.0,155.0
2024-01-28 12:00:00,24.81,81.14490919999999,0.6086672580562419,28.0,1.0,2024.0,12.0,6.0,0.0,156.0
2024-01-28 13:00:00,33.07,69.44769447694478,0.6187299891326511,28.0,1.0,2024.0,13.0,6.0,0.0,157.0
2024-01-28 14:00:00,33.08,79.392,0.6201201144208256,28.0,1.0,2024.0,14.0,6.0,0.0,158.0
2024-01-28 15:00:00,34.73,84.317494,0.6113649134836744,28.0,1.0,2024.0,15.0,6.0,0.0,159.0
2024-01-28 16:00:00,40.96,80.87245758400427,0.6045331488653157,28.0,1.0,2024.0,16.0,6.0,0.0,160.0
2024-01-28 17:00:00,66.15,87.64864250678748,0.6068172596711366,28.0,1.0,2024.0,17.0,6.0,0.0,161.0
2024-01-28 18:00:00,84.31,87.58416512357786,0.6206570721209764,28.0,1.0,2024.0,18.0,6.0,0.0,162.0
2024-01-28 19:00:00,84.01,59.534880058582914,0.6131474869990038,28.0,1.0,2024.0,19.0,6.0,0.0,163.0
2024-01-28 20:00:00,76.57,65.12162494870742,0.5980586603632716,28.0,1.0,2024.0,20.0,6.0,0.0,164.0
2024-01-28 21:00:00,74.09,65.12643303571429,0.5821302963393649,28.0,1.0,2024.0,21.0,6.0,0.0,165.0
2024-01-28 22:00:00,40.96,57.91748564599097,0.5594261418117004,28.0,1.0,2024.0,22.0,6.0,0.0,166.0
2024-01-28 23:00:00,39.5,53.743071487181204,0.5379591135454278,28.0,1.0,2024.0,23.0,6.0,0.0,167.0
2024-01-29 00:00:00,40.96,49.21722693282944,0.506171578097741,29.0,1.0,2024.0,0.0,0.0,0.0,0.0
2024-01-29 01:00:00,39.14,79.38879686285115,0.4832821907002008,29.0,1.0,2024.0,1.0,0.0,0.0,1.0
2024-01-29 02:00:00,33.08,75.58671333286667,0.4605779877657332,29.0,1.0,2024.0,2.0,0.0,0.0,2.0
2024-01-29 03:00:00,33.07,47.09148951489515,0.4438446092205895,29.0,1.0,2024.0,3.0,0.0,0.0,3.0
2024-01-29 04:00:00,33.08,41.316589199999996,0.4346688951576884,29.0,1.0,2024.0,4.0,0.0,0.0,4.0
2024-01-29 05:00:00,33.07,48.10211882118821,0.43133912654841305,29.0,1.0,2024.0,5.0,0.0,0.0,5.0
2024-01-29 06:00:00,25.8,75.74615384615386,0.4331163528750876,29.0,1.0,2024.0,6.0,0.0,0.0,6.0
2024-01-29 07:00:00,44.65,66.14814814814815,0.43442342876173756,29.0,1.0,2024.0,7.0,0.0,0.0,7.0
2024-01-29 08:00:00,80.94,67.80639703809045,0.44168602810027924,29.0,1.0,2024.0,8.0,0.0,0.0,8.0
2024-01-29 09:00:00,82.69,82.69,0.4680512306857181,29.0,1.0,2024.0,9.0,0.0,0.0,9.0
2024-01-29 10:00:00,74.09,80.17629504464287,0.49625724079378936,29.0,1.0,2024.0,10.0,0.0,0.0,10.0
2024-01-29 11:00:00,79.38,64.463175,0.5090913544618517,29.0,1.0,2024.0,11.0,0.0,0.0,11.0
2024-01-29 12:00:00,66.81,21.498267326732673,0.5189432459547231,29.0,1.0,2024.0,12.0,0.0,0.0,12.0
2024-01-29 13:00:00,71.01,20.835976470259467,0.5246511946112437,29.0,1.0,2024.0,13.0,0.0,0.0,13.0
2024-01-29 14:00:00,75.1,20.67121158072287,0.5299167425054223,29.0,1.0,2024.0,14.0,0.0,0.0,14.0
2024-01-29 15:00:00,75.98,20.672984832918313,0.5302163368288124,29.0,1.0,2024.0,15.0,0.0,0.0,15.0
2024-01-29 16:00:00,79.35,29.768777693946202,0.5285862724768481,29.0,1.0,2024.0,16.0,0.0,0.0,16.0
2024-01-29 17:00:00,85.96,59.53389585954543,0.5306946161993622,29.0,1.0,2024.0,17.0,0.0,0.0,17.0
2024-01-29 18:00:00,81.63,80.21165939997081,0.5414889881668095,29.0,1.0,2024.0,18.0,0.0,0.0,18.0
2024-01-29 19:00:00,70.28,73.58762484705883,0.5411253115553906,29.0,1.0,2024.0,19.0,0.0,0.0,19.0
2024-01-29 20:00:00,74.09,67.93821468750001,0.5395773149545332,29.0,1.0,2024.0,20.0,0.0,0.0,20.0
2024-01-29 21:00:00,75.98,59.53845551071583,0.5282501266907855,29.0,1.0,2024.0,21.0,0.0,0.0,21.0
2024-01-29 22:00:00,64.5,56.23105759516716,0.5196020676974552,29.0,1.0,2024.0,22.0,0.0,0.0,22.0
2024-01-29 23:00:00,33.08,23.155768442315576,0.505056653602595,29.0,1.0,2024.0,23.0,0.0,0.0,23.0
2024-01-30 00:00:00,44.65,47.957762650093706,0.48230609931669505,30.0,1.0,2024.0,0.0,1.0,0.0,24.0
2024-01-30 01:00:00,40.96,26.461230356767935,0.46083179889520454,30.0,1.0,2024.0,1.0,1.0,0.0,25.0
2024-01-30 02:00:00,39.07,26.46032982289797,0.4432464672153331,30.0,1.0,2024.0,2.0,1.0,0.0,26.0
2024-01-30 03:00:00,40.96,49.2175576982089,0.43339175934389523,30.0,1.0,2024.0,3.0,1.0,0.0,27.0
2024-01-30 04:00:00,39.07,66.64662498730148,0.42659457049689553,30.0,1.0,2024.0,4.0,1.0,0.0,28.0
2024-01-30 05:00:00,39.07,66.15138457370706,0.42652410223683,30.0,1.0,2024.0,5.0,1.0,0.0,29.0
2024-01-30 06:00:00,29.77,70.29072800808896,0.43340329511469855,30.0,1.0,2024.0,6.0,1.0,0.0,30.0
2024-01-30 07:00:00,40.96,62.8457528627033,0.4676226534950787,30.0,1.0,2024.0,7.0,1.0,0.0,31.0
2024-01-30 08:00:00,66.15,23.1525,0.5740454411662431,30.0,1.0,2024.0,8.0,1.0,0.0,32.0
2024-01-30 09:00:00,84.31,21.499215378579834,0.6227334995410363,30.0,1.0,2024.0,9.0,1.0,0.0,33.0
2024-01-30 10:00:00,73.13,19.84540861785897,0.6340946686412081,30.0,1.0,2024.0,10.0,1.0,0.0,34.0
2024-01-30 11:00:00,73.13,16.20337209407508,0.6530949680285697,30.0,1.0,2024.0,11.0,1.0,0.0,35.0
2024-01-30 12:00:00,62.75,0.13230929802274033,0.6399621826509547,30.0,1.0,2024.0,12.0,1.0,0.0,36.0
2024-01-30 13:00:00,66.15,19.845,0.6342811648098038,30.0,1.0,2024.0,13.0,1.0,0.0,37.0
2024-01-30 14:00:00,73.13,33.07568102976495,0.6421912425031855,30.0,1.0,2024.0,14.0,1.0,0.0,38.0
2024-01-30 15:00:00,77.73,34.73057332158861,0.6395159658889303,30.0,1.0,2024.0,15.0,1.0,0.0,39.0
2024-01-30 16:00:00,84.31,40.95865135347195,0.6322331597613929,30.0,1.0,2024.0,16.0,1.0,0.0,40.0
2024-01-30 17:00:00,87.62,81.03744417725868,0.6274147688033908,30.0,1.0,2024.0,17.0,1.0,0.0,41.0
2024-01-30 18:00:00,85.19,84.31018403478801,0.6373188539794913,30.0,1.0,2024.0,18.0,1.0,0.0,42.0
2024-01-30 19:00:00,72.76,73.49521006913669,0.6267121523050632,30.0,1.0,2024.0,19.0,1.0,0.0,43.0
2024-01-30 20:00:00,69.59,63.3437682984791,0.613661425214722,30.0,1.0,2024.0,20.0,1.0,0.0,44.0
2024-01-30 21:00:00,62.8,74.08507523212151,0.5991748459083135,30.0,1.0,2024.0,21.0,1.0,0.0,45.0
2024-01-30 22:00:00,40.96,26.461230356767935,0.5695982027333715,30.0,1.0,2024.0,22.0,1.0,0.0,46.0
2024-01-30 23:00:00,39.07,26.460553829482826,0.549789650025059,30.0,1.0,2024.0,23.0,1.0,0.0,47.0
2024-01-31 00:00:00,40.89,26.416221847165133,0.5402252295366313,31.0,1.0,2024.0,0.0,2.0,0.0,48.0
2024-01-31 01:00:00,40.89,23.11419411626949,0.5137617533145257,31.0,1.0,2024.0,1.0,2.0,0.0,49.0
2024-01-31 02:00:00,40.49,33.01996746150835,0.49479257996798837,31.0,1.0,2024.0,2.0,2.0,0.0,50.0
2024-01-31 03:00:00,40.49,33.0195763437528,0.48279528669166794,31.0,1.0,2024.0,3.0,2.0,0.0,51.0
2024-01-31 04:00:00,33.02,35.6616,0.4797325434418257,31.0,1.0,2024.0,4.0,2.0,0.0,52.0
2024-01-31 05:00:00,33.02,35.661243387566124,0.4837858846313785,31.0,1.0,2024.0,5.0,2.0,0.0,53.0
2024-01-31 06:00:00,40.49,35.661499066243685,0.4971837371656486,31.0,1.0,2024.0,6.0,2.0,0.0,54.0
2024-01-31 07:00:00,49.13,52.82866705197651,0.5214125753857689,31.0,1.0,2024.0,7.0,2.0,0.0,55.0
2024-01-31 08:00:00,74.29,88.91648037119836,0.5854797173297552,31.0,1.0,2024.0,8.0,2.0,0.0,56.0
2024-01-31 09:00:00,84.1,88.9547995492754,0.6318685726763269,31.0,1.0,2024.0,9.0,2.0,0.0,57.0
2024-01-31 10:00:00,73.01,88.95966965024719,0.648364414279194,31.0,1.0,2024.0,10.0,2.0,0.0,58.0
2024-01-31 11:00:00,69.76,88.96089068135988,0.6561957035560794,31.0,1.0,2024.0,11.0,2.0,0.0,59.0
2024-01-31 12:00:00,40.89,72.5449634187703,0.6477921237180488,31.0,1.0,2024.0,12.0,2.0,0.0,60.0
2024-01-31 13:00:00,40.89,75.94602451669171,0.6481678865132214,31.0,1.0,2024.0,13.0,2.0,0.0,61.0
2024-01-31 14:00:00,66.04,74.97822849114245,0.6494156340062592,31.0,1.0,2024.0,14.0,2.0,0.0,62.0
2024-01-31 15:00:00,73.96,75.84499787945481,0.6386002042324056,31.0,1.0,2024.0,15.0,2.0,0.0,63.0
2024-01-31 16:00:00,84.53,79.21352527343748,0.6383989198439426,31.0,1.0,2024.0,16.0,2.0,0.0,64.0
2024-01-31 17:00:00,89.15,88.91953074074075,0.6380353626431688,31.0,1.0,2024.0,17.0,2.0,0.0,65.0
2024-01-31 18:00:00,89.15,88.91887037037039,0.6491634758691966,31.0,1.0,2024.0,18.0,2.0,0.0,66.0
2024-01-31 19:00:00,84.53,85.85078125,0.6415677758668307,31.0,1.0,2024.0,19.0,2.0,0.0,67.0
2024-01-31 20:00:00,77.6,64.06127659574467,0.6250558649238868,31.0,1.0,2024.0,20.0,2.0,0.0,68.0
2024-01-31 21:00:00,74.13,60.72386191536748,0.6086814658906304,31.0,1.0,2024.0,21.0,2.0,0.0,69.0
2024-01-31 22:00:00,74.41,27.70151661312366,0.5870389593577705,31.0,1.0,2024.0,22.0,2.0,0.0,70.0
2024-01-31 23:00:00,66.04,19.812,0.5647621865535359,31.0,1.0,2024.0,23.0,2.0,0.0,71.0
2024-02-01 00:00:00,82.49,67.64207056828226,0.5389092538961138,1.0,2.0,2024.0,0.0,3.0,0.0,72.0
2024-02-01 01:00:00,79.16,65.73046156924373,0.515536642432137,1.0,2.0,2024.0,1.0,3.0,0.0,73.0
2024-02-01 02:00:00,72.59,62.59497147714308,0.5022645175712125,1.0,2.0,2024.0,2.0,3.0,0.0,74.0
2024-02-01 03:00:00,49.1,52.796408553878415,0.49527205995812706,1.0,2.0,2024.0,3.0,3.0,0.0,75.0
2024-02-01 04:00:00,49.03,47.15327884738327,0.49448545539313105,1.0,2.0,2024.0,4.0,3.0,0.0,76.0
2024-02-01 05:00:00,70.12,47.1581492618789,0.499844427821752,1.0,2.0,2024.0,5.0,3.0,0.0,77.0
2024-02-01 06:00:00,73.12,44.545327370610885,0.513072217261276,1.0,2.0,2024.0,6.0,3.0,0.0,78.0
2024-02-01 07:00:00,79.19,62.59592717439312,0.5464993963667051,1.0,2.0,2024.0,7.0,3.0,0.0,79.0
2024-02-01 08:00:00,84.94,85.69898212898212,0.6347548931293313,1.0,2.0,2024.0,8.0,3.0,0.0,80.0
2024-02-01 09:00:00,85.63,88.89779919075144,0.6808250558182123,1.0,2.0,2024.0,9.0,3.0,0.0,81.0
2024-02-01 10:00:00,78.9,88.85773346771327,0.6904779715753638,1.0,2.0,2024.0,10.0,3.0,0.0,82.0
2024-02-01 11:00:00,78.84,88.8968244999435,0.6937122021722774,1.0,2.0,2024.0,11.0,3.0,0.0,83.0
2024-02-01 12:00:00,65.99,82.29225111125557,0.6837247068684023,1.0,2.0,2024.0,12.0,3.0,0.0,84.0
2024-02-01 13:00:00,66.49,85.79354838709676,0.6787913003507593,1.0,2.0,2024.0,13.0,3.0,0.0,85.0
2024-02-01 14:00:00,73.12,88.8936654046273,0.67454553659835,1.0,2.0,2024.0,14.0,3.0,0.0,86.0
2024-02-01 15:00:00,78.9,88.8910589947433,0.6694003300519453,1.0,2.0,2024.0,15.0,3.0,0.0,87.0
2024-02-01 16:00:00,87.31,88.94401645508866,0.66302527636246,1.0,2.0,2024.0,16.0,3.0,0.0,88.0
2024-02-01 17:00:00,89.09,88.97517288888888,0.6603246620803657,1.0,2.0,2024.0,17.0,3.0,0.0,89.0
2024-02-01 18:00:00,89.09,65.18748296296296,0.6682869033629844,1.0,2.0,2024.0,18.0,3.0,0.0,90.0
2024-02-01 19:00:00,88.43,63.81454546811392,0.658353713615273,1.0,2.0,2024.0,19.0,3.0,0.0,91.0
2024-02-01 20:00:00,87.41,74.37576302090214,0.6416278394927252,1.0,2.0,2024.0,20.0,3.0,0.0,92.0
2024-02-01 21:00:00,82.01,62.65809116258858,0.6241221750718329,1.0,2.0,2024.0,21.0,3.0,0.0,93.0
2024-02-01 22:00:00,79.19,47.45962241352011,0.5989528324103032,1.0,2.0,2024.0,22.0,3.0,0.0,94.0
2024-02-01 23:00:00,77.35,51.875757355983964,0.5806679098645205,1.0,2.0,2024.0,23.0,3.0,0.0,95.0
2024-02-02 00:00:00,79.22,51.96909371210953,0.5454009945734757,2.0,2.0,2024.0,0.0,4.0,0.0,96.0
2024-02-02 01:00:00,77.37,51.96805862602976,0.5210302464349565,2.0,2.0,2024.0,1.0,4.0,0.0,97.0
2024-02-02 02:00:00,73.15,47.08029187857347,0.5023159497987036,2.0,2.0,2024.0,2.0,4.0,0.0,98.0
2024-02-02 03:00:00,72.62,40.47673754545455,0.4915106873439022,2.0,2.0,2024.0,3.0,4.0,0.0,99.0
2024-02-02 04:00:00,73.15,23.10705373219194,0.4833156433869294,2.0,2.0,2024.0,4.0,4.0,0.0,100.0
2024-02-02 05:00:00,73.15,23.10705373219194,0.49104004951358426,2.0,2.0,2024.0,5.0,4.0,0.0,101.0
2024-02-02 06:00:00,73.94,40.47671918178206,0.49861375649203293,2.0,2.0,2024.0,6.0,4.0,0.0,102.0
2024-02-02 07:00:00,77.37,50.731926314307536,0.5214596059192279,2.0,2.0,2024.0,7.0,4.0,0.0,103.0
2024-02-02 08:00:00,88.46,80.86831190928392,0.6028121607192527,2.0,2.0,2024.0,8.0,4.0,0.0,104.0
2024-02-02 09:00:00,88.46,88.92210447761192,0.6602653031805528,2.0,2.0,2024.0,9.0,4.0,0.0,105.0
2024-02-02 10:00:00,78.47,82.78590941596137,0.6793122048361592,2.0,2.0,2024.0,10.0,4.0,0.0,106.0
2024-02-02 11:00:00,78.47,82.52251570104701,0.6883602298625183,2.0,2.0,2024.0,11.0,4.0,0.0,107.0
2024-02-02 12:00:00,65.93,40.93308766097214,0.6832499349613206,2.0,2.0,2024.0,12.0,4.0,0.0,108.0
2024-02-02 13:00:00,41.23,24.37310002482005,0.6857163430313831,2.0,2.0,2024.0,13.0,4.0,0.0,109.0
2024-02-02 14:00:00,65.93,66.02143969397616,0.6902597111760904,2.0,2.0,2024.0,14.0,4.0,0.0,110.0
2024-02-02 15:00:00,70.89,27.72524320800838,0.6828959392219645,2.0,2.0,2024.0,15.0,4.0,0.0,111.0
2024-02-02 16:00:00,78.93,59.414362422843396,0.6784601929261177,2.0,2.0,2024.0,16.0,4.0,0.0,112.0
2024-02-02 17:00:00,88.46,89.12014925373133,0.6687125149179372,2.0,2.0,2024.0,17.0,4.0,0.0,113.0
2024-02-02 18:00:00,87.47,60.238773584905665,0.6645845829639164,2.0,2.0,2024.0,18.0,4.0,0.0,114.0
2024-02-02 19:00:00,79.22,55.16134567788065,0.648391949602013,2.0,2.0,2024.0,19.0,4.0,0.0,115.0
2024-02-02 20:00:00,78.67,59.417681046311095,0.6297458298577039,2.0,2.0,2024.0,20.0,4.0,0.0,116.0
2024-02-02 21:00:00,73.94,74.10537547042621,0.6116053456720607,2.0,2.0,2024.0,21.0,4.0,0.0,117.0
2024-02-02 22:00:00,73.15,74.39282939002433,0.5931781478176359,2.0,2.0,2024.0,22.0,4.0,0.0,118.0
2024-02-02 23:00:00,69.32,23.10677669893666,0.5724068645426713,2.0,2.0,2024.0,23.0,4.0,0.0,119.0
2024-02-03 00:00:00,72.59,88.85789684451677,0.5270368399628067,3.0,2.0,2024.0,0.0,5.0,0.0,120.0
